Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
CA-2024-1802,2023-11-01,Second Class,Jonathan Gibson,Corporate,South,Furniture,Table,Table These,866.49,6,0.12,81.37,11
CA-2024-1803,2024-03-01,Second Class,Stephanie Drake,Corporate,South,Office Supplies,Pen,Pen Such,849.39,6,0.28,125.33,3
CA-2023-1804,2024-05-30,Standard Class,John Callahan,Home Office,Central,Technology,Laptop,Laptop Pretty,243.13,8,0.01,98.92,5
CA-2024-1805,2023-11-26,First Class,Tony Hancock,Consumer,Central,Furniture,Sofa,Sofa Could,820.23,2,0.38,278.5,11
CA-2024-1806,2024-12-12,Second Class,Tina Smith,Home Office,Central,Office Supplies,Paper,Paper Theory,722.28,9,0.24,100.6,12
CA-2024-1807,2023-04-06,Standard Class,Debra Archer,Corporate,West,Technology,Laptop,Laptop Project,645.85,10,0.14,282.63,4
CA-2023-1808,2023-01-29,Second Class,Mark Cabrera,Corporate,South,Office Supplies,Pen,Pen Put,966.87,8,0.35,163.53,1
CA-2023-1809,2023-05-13,First Class,William Rasmussen,Home Office,Central,Technology,Laptop,Laptop Chance,717.87,5,0.16,290.79,5
CA-2025-1810,2024-02-06,Second Class,Dawn Wilson,Home Office,East,Office Supplies,Pen,Pen Well,168.17,9,0.06,-48.82,2
CA-2025-1811,2023-10-25,Second Class,Katelyn Williams,Home Office,West,Technology,Phone,Phone Artist,757.05,4,0.05,179.2,10
CA-2025-1812,2024-11-02,Standard Class,Scott Wilson,Home Office,East,Office Supplies,Binder,Binder Month,98.45,2,0.32,-37.81,11
CA-2024-1813,2023-12-16,Second Class,Mike Mann,Consumer,West,Office Supplies,Storage,Storage Deep,447.1,8,0.19,131.02,12
CA-2024-1814,2023-05-21,First Class,Rachel Tucker,Home Office,East,Furniture,Bookcase,Bookcase North,153.51,5,0.09,71.94,5
CA-2023-1815,2023-12-13,Second Class,Jennifer Rasmussen,Consumer,Central,Furniture,Bookcase,Bookcase Within,532.32,2,0.49,297.53,12
CA-2024-1816,2024-08-01,Standard Class,Jay Perez,Corporate,South,Office Supplies,Binder,Binder Join,989.87,9,0.13,125.74,8
CA-2023-1817,2024-04-19,Second Class,Ashley Johnson,Corporate,East,Furniture,Table,Table Get,206.53,7,0.26,240.35,4
CA-2024-1818,2023-12-24,First Class,Bethany Herrera,Consumer,Central,Furniture,Bookcase,Bookcase Girl,519.45,9,0.28,220.25,12
CA-2025-1819,2024-10-11,Second Class,David Moore,Corporate,South,Technology,Laptop,Laptop Responsibility,787.38,5,0.29,-19.89,10
CA-2025-1820,2023-02-20,Second Class,Jason Bradley,Consumer,East,Furniture,Bookcase,Bookcase Note,264.93,8,0.03,-34.58,2
CA-2024-1821,2024-10-16,Second Class,Eric Walker,Consumer,East,Furniture,Chair,Chair Team,730.47,1,0.17,282.79,10
CA-2024-1822,2024-02-07,First Class,Christopher Lara,Corporate,Central,Office Supplies,Paper,Paper Many,208.57,2,0.49,103.83,2
CA-2023-1823,2024-03-08,First Class,Bruce Kemp,Home Office,Central,Furniture,Table,Table Animal,666.75,3,0.34,18.19,3
CA-2024-1824,2024-11-24,First Class,Virginia Underwood,Consumer,East,Technology,Printer,Printer College,508.8,1,0.46,57.73,11
CA-2023-1825,2023-11-19,Second Class,Rodney Guzman,Home Office,West,Furniture,Table,Table Road,600.33,4,0.45,92.24,11
CA-2025-1826,2024-04-30,First Class,Raven Lambert,Corporate,East,Office Supplies,Binder,Binder Law,807.98,3,0.33,1.33,4
CA-2023-1827,2024-09-23,Second Class,Richard Griffin,Consumer,East,Technology,Laptop,Laptop Important,681.49,10,0.12,91.76,9
CA-2025-1828,2023-02-19,First Class,Elizabeth Harrell,Home Office,East,Office Supplies,Binder,Binder Husband,889.08,5,0.34,289.6,2
CA-2023-1829,2023-12-24,Standard Class,Deborah Curtis,Corporate,South,Furniture,Bookcase,Bookcase Have,848.09,7,0.15,298.41,12
CA-2025-1830,2024-11-17,Standard Class,Gina Taylor,Consumer,East,Technology,Monitor,Monitor Nor,85.66,5,0.07,29.22,11
CA-2023-1831,2024-07-31,First Class,Nicholas Allen,Corporate,East,Office Supplies,Storage,Storage Democratic,643.46,6,0.49,-38.5,7
CA-2024-1832,2024-01-11,Second Class,Marcus Smith,Corporate,Central,Furniture,Table,Table Compare,785.05,7,0.39,148.93,1
CA-2024-1833,2024-08-14,Standard Class,Dana Schmidt,Corporate,Central,Furniture,Sofa,Sofa Leg,705.81,10,0.36,-34.29,8
CA-2023-1834,2023-01-30,Standard Class,Derrick Clayton,Corporate,South,Technology,Laptop,Laptop Country,743.48,9,0.43,203.53,1
CA-2024-1835,2023-12-15,First Class,Antonio Smith,Home Office,South,Technology,Printer,Printer Practice,821.37,10,0.24,197.46,12
CA-2025-1836,2023-06-01,Standard Class,Jose King,Consumer,West,Office Supplies,Pen,Pen Front,726.24,8,0.3,21.66,6
CA-2024-1837,2024-09-22,Second Class,Jenna Lewis,Home Office,West,Furniture,Table,Table Hotel,198.68,10,0.41,284.03,9
CA-2025-1838,2024-11-17,Standard Class,Andrea Hahn,Home Office,West,Furniture,Chair,Chair Industry,645.01,6,0.39,216.53,11
CA-2024-1839,2024-09-19,Second Class,Brett Chase,Home Office,South,Technology,Phone,Phone Newspaper,928.34,7,0.2,3.09,9
CA-2024-1840,2024-10-19,Standard Class,William Ruiz,Home Office,Central,Technology,Phone,Phone Boy,300.23,7,0.01,68.21,10
CA-2024-1841,2023-09-13,Second Class,Jeffrey Ward,Consumer,South,Technology,Phone,Phone Record,474.22,4,0.41,-17.55,9
CA-2025-1842,2024-06-04,Standard Class,Matthew Sanders,Consumer,South,Office Supplies,Paper,Paper Result,496.55,5,0.37,290.23,6
CA-2023-1843,2024-04-12,Second Class,Jennifer Taylor,Consumer,Central,Technology,Monitor,Monitor Their,108.39,1,0.45,203.87,4
CA-2025-1844,2023-04-08,Standard Class,Adam Griffith,Home Office,South,Office Supplies,Paper,Paper Region,180.35,7,0.27,-49.55,4
CA-2025-1845,2023-10-21,First Class,Hannah Santos,Home Office,Central,Technology,Laptop,Laptop Son,448.74,6,0.15,104.26,10
CA-2025-1846,2024-07-24,Second Class,Ian Parker,Consumer,West,Office Supplies,Pen,Pen She,483.32,9,0.1,67.23,7
CA-2025-1847,2024-02-11,Standard Class,Stephanie Howard PhD,Home Office,West,Furniture,Chair,Chair Course,447.47,6,0.29,39.34,2
CA-2023-1848,2023-02-17,Standard Class,John Smith,Consumer,South,Office Supplies,Pen,Pen Clear,418.49,6,0.45,255.31,2
CA-2024-1849,2023-09-30,Second Class,Jackie Garza,Home Office,East,Office Supplies,Storage,Storage Notice,815.11,6,0.39,200.75,9
CA-2024-1850,2023-04-25,Standard Class,Victor Houston,Consumer,West,Office Supplies,Binder,Binder Almost,136.43,4,0.29,61.24,4
CA-2023-1851,2023-03-10,Standard Class,Chase Chapman,Corporate,South,Office Supplies,Paper,Paper Marriage,933.03,8,0.12,167.96,3
CA-2024-1852,2023-02-24,Second Class,Jonathan Thomas,Consumer,West,Furniture,Bookcase,Bookcase Mr,584.45,9,0.26,260.64,2
CA-2023-1853,2024-11-02,First Class,Cody Quinn,Consumer,Central,Furniture,Table,Table Baby,791.48,1,0.29,13.87,11
CA-2025-1854,2024-07-07,Second Class,Brian Wagner,Corporate,Central,Furniture,Sofa,Sofa Us,854.66,3,0.17,160.7,7
CA-2025-1855,2023-10-20,First Class,Jason Pennington,Consumer,South,Furniture,Sofa,Sofa Power,486.64,8,0.16,158.49,10
CA-2023-1856,2024-08-25,Standard Class,Scott Lee,Corporate,West,Office Supplies,Binder,Binder Base,670.39,6,0.13,132.77,8
CA-2023-1857,2023-08-04,First Class,Laurie Jones,Corporate,South,Office Supplies,Storage,Storage The,724.79,9,0.4,234.49,8
CA-2025-1858,2023-01-06,Standard Class,Cynthia Frey,Home Office,West,Office Supplies,Pen,Pen Both,434.53,2,0.08,54.35,1
CA-2023-1859,2023-02-25,Second Class,Megan Bennett,Corporate,Central,Technology,Phone,Phone Give,947.7,8,0.19,117.97,2
CA-2024-1860,2024-12-07,First Class,Michelle Sutton,Consumer,West,Technology,Monitor,Monitor Area,384.65,5,0.01,1.77,12
CA-2023-1861,2024-08-16,Standard Class,Robin Clay,Consumer,East,Office Supplies,Storage,Storage Air,316.89,4,0.47,150.1,8
CA-2024-1862,2023-11-24,First Class,Michael Bailey,Corporate,East,Furniture,Bookcase,Bookcase Ready,951.78,4,0.24,119.42,11
CA-2023-1863,2024-10-01,Standard Class,John Lee,Home Office,West,Office Supplies,Binder,Binder Event,28.08,9,0.1,221.12,10
CA-2025-1864,2024-06-15,Second Class,Steve Terry,Home Office,Central,Technology,Monitor,Monitor Deal,176.19,1,0.02,226.01,6
CA-2025-1865,2023-09-04,Standard Class,Michelle Graham,Consumer,West,Furniture,Table,Table Win,830.39,7,0.3,103.39,9
CA-2023-1866,2023-03-07,Second Class,Jasmine Garrett,Home Office,South,Technology,Laptop,Laptop Majority,104.91,6,0.19,108.54,3
CA-2023-1867,2024-08-01,First Class,Shannon Thompson,Consumer,South,Furniture,Sofa,Sofa Magazine,252.67,9,0.2,292.93,8
CA-2023-1868,2023-03-29,Standard Class,Dr. William Larson,Home Office,West,Furniture,Table,Table Everything,105.7,3,0.22,47.62,3
CA-2023-1869,2024-03-20,Standard Class,Gregory Jennings,Corporate,East,Office Supplies,Storage,Storage Of,449.47,7,0.17,74.61,3
CA-2023-1870,2024-08-24,Standard Class,Julie Larson MD,Corporate,South,Technology,Phone,Phone Middle,761.85,7,0.43,98.17,8
CA-2025-1871,2023-04-12,Second Class,Zachary Thompson,Consumer,East,Technology,Monitor,Monitor Energy,357.67,7,0.45,111.78,4
CA-2025-1872,2023-10-31,Standard Class,Victoria Miller,Home Office,South,Office Supplies,Pen,Pen Class,624.44,9,0.14,179.3,10
CA-2023-1873,2023-09-04,First Class,Michael Graham,Corporate,East,Furniture,Sofa,Sofa Little,829.8,4,0.44,48.1,9
CA-2023-1874,2024-08-04,First Class,Jason Lee,Consumer,West,Technology,Monitor,Monitor Together,332.61,7,0.01,241.06,8
CA-2023-1875,2024-02-11,First Class,Derrick Griffin,Corporate,East,Furniture,Chair,Chair Should,215.75,5,0.38,45.24,2
CA-2023-1876,2023-01-16,First Class,Gabrielle Moran,Home Office,East,Furniture,Table,Table With,279.9,9,0.35,249.83,1
CA-2023-1877,2024-06-25,Standard Class,Stacy Moran,Home Office,South,Office Supplies,Pen,Pen Role,42.16,3,0.08,163.67,6
CA-2025-1878,2023-10-03,Second Class,Gina Davis,Corporate,East,Furniture,Bookcase,Bookcase Four,84.39,10,0.38,167.72,10
CA-2025-1879,2024-12-29,First Class,Stephanie Hale,Consumer,East,Office Supplies,Paper,Paper Himself,313.58,3,0.13,244.43,12
CA-2023-1880,2023-12-28,Second Class,Karen Jackson,Consumer,South,Office Supplies,Binder,Binder None,115.35,1,0.11,94.47,12
CA-2024-1881,2023-09-26,Second Class,Kathleen Reynolds,Home Office,Central,Office Supplies,Binder,Binder Recently,317.56,8,0.39,44.8,9
CA-2023-1882,2023-02-14,First Class,Mrs. Shelley Cooper,Corporate,South,Technology,Printer,Printer Example,937.3,1,0.44,271.9,2
CA-2024-1883,2024-04-08,Standard Class,Peter Carter,Consumer,West,Office Supplies,Pen,Pen East,148.78,1,0.5,73.06,4
CA-2024-1884,2024-12-08,Standard Class,Katie Cook,Home Office,Central,Office Supplies,Pen,Pen Matter,991.71,10,0.04,56.97,12
CA-2023-1885,2024-10-08,Standard Class,Charlene Cooper,Consumer,Central,Technology,Monitor,Monitor Mrs,332.52,5,0.15,-38.28,10
CA-2024-1886,2024-09-11,Standard Class,Jose James,Home Office,South,Technology,Monitor,Monitor Value,147.06,10,0.12,69.38,9
CA-2023-1887,2024-06-30,Standard Class,Corey Harvey,Home Office,Central,Office Supplies,Storage,Storage Along,299.69,3,0.02,189.45,6
CA-2024-1888,2024-10-09,First Class,Darryl Roberts,Consumer,East,Furniture,Chair,Chair Quickly,79.58,7,0.22,-45.99,10
CA-2023-1889,2023-06-24,First Class,Robert Gray,Corporate,East,Technology,Printer,Printer To,803.14,2,0.35,173.41,6
CA-2025-1890,2023-03-31,Second Class,Isaac Gardner,Home Office,West,Furniture,Table,Table Four,303.17,8,0.2,118.1,3
CA-2024-1891,2024-11-02,Second Class,Kristin Peters,Home Office,West,Office Supplies,Binder,Binder Stand,310.23,3,0.48,251.52,11
CA-2025-1892,2023-11-20,Second Class,Danielle Brown,Corporate,East,Technology,Laptop,Laptop Risk,732.53,4,0.23,217.26,11
CA-2023-1893,2023-12-27,Second Class,Andrew Montes,Consumer,South,Technology,Printer,Printer Effect,142.93,5,0.41,160.5,12
CA-2024-1894,2024-08-01,Standard Class,Brittany Adams,Home Office,West,Office Supplies,Paper,Paper Fire,735.0,1,0.39,286.07,8
CA-2025-1895,2023-04-29,First Class,Christine Hughes,Consumer,Central,Office Supplies,Binder,Binder Exactly,751.75,10,0.3,58.97,4
CA-2025-1896,2024-02-21,First Class,Michelle Roberts,Consumer,Central,Office Supplies,Paper,Paper Past,519.32,10,0.41,-47.42,2
CA-2024-1897,2024-05-09,Standard Class,Jamie Torres,Corporate,Central,Technology,Printer,Printer Road,537.53,3,0.43,114.87,5
CA-2023-1898,2023-11-06,Standard Class,Emma Gordon,Home Office,Central,Technology,Phone,Phone Movie,702.86,3,0.18,167.22,11
CA-2023-1899,2023-02-23,Standard Class,Richard Holland,Home Office,East,Furniture,Sofa,Sofa Rock,531.56,5,0.17,279.11,2
CA-2023-1900,2024-06-18,First Class,Robert Hart,Home Office,South,Furniture,Table,Table Increase,797.02,10,0.17,-25.24,6
CA-2025-1901,2023-08-09,Standard Class,Kimberly Finley,Corporate,Central,Technology,Printer,Printer Force,62.06,3,0.03,-13.22,8
CA-2025-1902,2024-09-25,Standard Class,Alexandra Taylor,Home Office,West,Office Supplies,Storage,Storage Trial,360.05,4,0.48,-3.73,9
CA-2025-1903,2023-06-30,First Class,Ms. Kara Nichols MD,Corporate,South,Furniture,Chair,Chair Lose,177.47,2,0.48,122.64,6
CA-2023-1904,2023-03-08,Second Class,Mariah Thompson,Corporate,West,Furniture,Chair,Chair Either,27.14,5,0.1,51.44,3
CA-2025-1905,2023-08-06,First Class,Matthew Alvarado,Home Office,West,Furniture,Bookcase,Bookcase Despite,841.07,2,0.49,31.1,8
CA-2024-1906,2023-01-30,Standard Class,Nicholas Craig,Corporate,Central,Office Supplies,Paper,Paper Tax,796.88,5,0.09,228.7,1
CA-2025-1907,2024-08-26,First Class,Cindy Thompson,Home Office,East,Technology,Printer,Printer Small,879.62,1,0.39,118.31,8
CA-2023-1908,2023-01-25,Second Class,John Morgan,Consumer,West,Office Supplies,Pen,Pen Soon,294.76,3,0.34,176.78,1
CA-2024-1909,2024-03-27,Standard Class,Dustin Espinoza,Consumer,South,Furniture,Bookcase,Bookcase Benefit,30.11,6,0.18,-39.04,3
CA-2023-1910,2023-09-29,Standard Class,Steven Greene,Home Office,Central,Office Supplies,Pen,Pen Let,628.24,5,0.06,273.7,9
CA-2025-1911,2023-09-11,Second Class,Donald Clark,Consumer,Central,Office Supplies,Paper,Paper Candidate,375.14,2,0.15,153.56,9
CA-2025-1912,2024-12-12,Second Class,Wendy Armstrong,Corporate,South,Furniture,Table,Table Available,853.34,9,0.27,-5.73,12
CA-2025-1913,2024-07-29,First Class,Beth Moore,Consumer,Central,Technology,Printer,Printer Rate,474.85,6,0.25,125.13,7
CA-2025-1914,2024-12-20,Second Class,Logan Freeman,Corporate,Central,Furniture,Chair,Chair Sign,346.9,7,0.02,106.65,12
CA-2024-1915,2024-12-18,Standard Class,Miranda Johnson,Corporate,Central,Technology,Monitor,Monitor Choose,568.72,7,0.17,-36.4,12
CA-2025-1916,2023-01-09,Second Class,Tiffany Johnson,Corporate,Central,Furniture,Bookcase,Bookcase Mouth,374.03,5,0.49,60.1,1
CA-2024-1917,2023-04-30,Second Class,William Daniel,Consumer,South,Office Supplies,Binder,Binder Face,635.6,1,0.21,282.16,4
CA-2025-1918,2023-01-11,First Class,Joshua Snyder,Consumer,West,Technology,Monitor,Monitor Three,935.71,5,0.2,-41.31,1
CA-2023-1919,2023-10-14,First Class,Amanda Gillespie,Home Office,South,Furniture,Sofa,Sofa Personal,847.96,4,0.28,111.44,10
CA-2024-1920,2024-11-09,Second Class,William Castillo,Consumer,West,Furniture,Sofa,Sofa Institution,452.34,3,0.43,82.44,11
CA-2024-1921,2024-02-29,First Class,Jordan Andrews,Home Office,Central,Technology,Monitor,Monitor Face,770.43,9,0.45,178.39,2
CA-2025-1922,2023-02-18,Second Class,Nicole Roberts,Corporate,East,Technology,Laptop,Laptop Lead,585.21,5,0.29,5.15,2
CA-2025-1923,2024-02-10,First Class,Katelyn Simmons,Corporate,West,Furniture,Sofa,Sofa Catch,933.2,4,0.13,67.96,2
CA-2024-1924,2024-02-07,Standard Class,James Rasmussen,Home Office,East,Furniture,Chair,Chair Phone,657.18,3,0.08,234.02,2
CA-2024-1925,2023-11-28,First Class,Lori Romero,Consumer,Central,Office Supplies,Storage,Storage Hope,414.9,3,0.08,37.45,11
CA-2024-1926,2024-02-23,Standard Class,Joel Swanson,Corporate,Central,Technology,Laptop,Laptop Suffer,743.66,4,0.06,274.6,2
CA-2025-1927,2024-02-01,Second Class,Stephanie Nguyen,Consumer,East,Office Supplies,Paper,Paper Special,257.45,7,0.11,206.25,2
CA-2024-1928,2024-08-02,Second Class,Kimberly Horn,Corporate,Central,Technology,Phone,Phone Manage,765.28,4,0.32,-12.81,8
CA-2023-1929,2023-04-03,Standard Class,Allison Martin,Home Office,South,Office Supplies,Binder,Binder Yes,132.61,2,0.46,210.24,4
CA-2025-1930,2024-06-16,Standard Class,Adriana Holden,Home Office,Central,Office Supplies,Paper,Paper Simply,454.77,2,0.37,191.88,6
CA-2025-1931,2024-06-07,Standard Class,Jennifer Turner,Home Office,West,Technology,Printer,Printer Forward,989.89,2,0.04,136.14,6
CA-2024-1932,2023-02-13,Standard Class,Jonathan Holloway,Consumer,South,Furniture,Bookcase,Bookcase Term,327.24,8,0.14,267.25,2
CA-2025-1933,2024-03-06,First Class,Elizabeth Cain,Home Office,South,Furniture,Sofa,Sofa Resource,657.14,2,0.23,272.32,3
CA-2024-1934,2024-08-17,First Class,Robert Moore,Corporate,Central,Furniture,Sofa,Sofa Thousand,460.14,1,0.06,140.84,8
CA-2023-1935,2023-03-28,Standard Class,Cathy Jenkins,Consumer,South,Furniture,Chair,Chair Serious,756.64,1,0.13,91.66,3
CA-2025-1936,2024-01-01,Second Class,Candace Sanchez,Consumer,East,Office Supplies,Pen,Pen Someone,821.46,1,0.04,259.51,1
CA-2023-1937,2023-07-01,Standard Class,James White,Home Office,South,Furniture,Bookcase,Bookcase Perform,539.44,5,0.25,-36.21,7
CA-2024-1938,2024-07-07,Second Class,Edwin Kent,Home Office,East,Office Supplies,Pen,Pen Upon,974.14,6,0.32,64.17,7
CA-2024-1939,2024-08-14,Second Class,Rebekah Young,Corporate,West,Office Supplies,Binder,Binder Cell,812.93,9,0.32,40.55,8
CA-2024-1940,2024-12-15,Second Class,Kenneth Benson,Corporate,East,Furniture,Table,Table Method,175.72,9,0.41,139.49,12
CA-2023-1941,2023-08-15,First Class,Paul Kennedy,Consumer,West,Office Supplies,Pen,Pen Wear,26.58,4,0.43,-16.34,8
CA-2025-1942,2023-05-31,First Class,Mrs. April Taylor DDS,Consumer,Central,Office Supplies,Paper,Paper Morning,869.68,9,0.47,-24.88,5
CA-2023-1943,2024-05-18,Standard Class,Thomas Rodgers,Consumer,South,Technology,Laptop,Laptop Against,725.38,4,0.05,71.97,5
CA-2023-1944,2024-01-12,Second Class,Edwin Wood,Home Office,South,Office Supplies,Paper,Paper Sport,755.15,8,0.33,-23.27,1
CA-2023-1945,2024-01-25,First Class,Charles Howard,Home Office,Central,Technology,Printer,Printer Money,502.9,3,0.22,171.48,1
CA-2025-1946,2024-12-22,First Class,Dawn Burgess,Consumer,East,Office Supplies,Pen,Pen Act,138.66,1,0.3,23.46,12
CA-2023-1947,2023-11-29,Standard Class,Carolyn Martinez,Home Office,East,Office Supplies,Paper,Paper Meet,435.1,3,0.19,206.19,11
CA-2023-1948,2024-02-27,First Class,Charlotte Jenkins,Home Office,Central,Furniture,Table,Table East,158.32,10,0.4,-10.69,2
CA-2025-1949,2024-10-29,Second Class,Terri Foster,Corporate,Central,Furniture,Chair,Chair Him,914.79,10,0.45,68.6,10
CA-2023-1950,2023-09-27,Standard Class,Christine Rose,Corporate,Central,Technology,Phone,Phone Sense,922.4,8,0.34,-46.29,9
CA-2023-1951,2023-11-22,Second Class,Eric Weaver,Home Office,East,Technology,Monitor,Monitor Idea,611.22,7,0.21,12.46,11
CA-2025-1952,2024-05-16,Standard Class,Ethan Harris,Consumer,West,Furniture,Table,Table Quickly,515.18,7,0.28,150.2,5
CA-2024-1953,2023-06-01,Standard Class,Julie Jackson,Home Office,South,Technology,Laptop,Laptop Race,24.54,2,0.28,294.88,6
CA-2023-1954,2024-06-11,Second Class,Eric Conner,Corporate,East,Technology,Phone,Phone Week,961.81,8,0.47,192.44,6
CA-2023-1955,2023-07-30,Standard Class,Cindy Clark,Corporate,Central,Office Supplies,Pen,Pen Reality,122.25,8,0.1,66.97,7
CA-2023-1956,2024-02-25,Second Class,Jason Lee,Consumer,South,Office Supplies,Storage,Storage Between,903.4,3,0.17,13.3,2
CA-2025-1957,2023-07-25,First Class,Thomas Gilbert,Corporate,South,Office Supplies,Storage,Storage Local,170.86,3,0.44,103.81,7
CA-2024-1958,2024-07-15,Standard Class,Janet Burnett,Consumer,East,Office Supplies,Paper,Paper Nice,36.64,10,0.32,44.28,7
CA-2023-1959,2023-02-18,Second Class,James Esparza,Consumer,East,Office Supplies,Binder,Binder Research,582.41,1,0.18,236.98,2
CA-2025-1960,2023-08-03,Second Class,Rebecca James,Corporate,South,Office Supplies,Binder,Binder Need,155.34,5,0.07,-39.9,8
CA-2023-1961,2024-01-04,First Class,Ann Carlson,Home Office,West,Technology,Laptop,Laptop Operation,143.15,1,0.02,98.78,1
CA-2025-1962,2023-07-17,First Class,Katie Hunter,Consumer,East,Furniture,Table,Table Development,735.91,10,0.06,-40.53,7
CA-2025-1963,2023-09-25,Standard Class,Dana Romero,Consumer,South,Office Supplies,Pen,Pen Bed,816.0,10,0.24,297.25,9
CA-2025-1964,2023-02-22,First Class,William Wood,Home Office,Central,Office Supplies,Pen,Pen Free,695.14,2,0.22,139.13,2
CA-2024-1965,2024-07-24,Standard Class,Louis Johnson,Consumer,South,Technology,Printer,Printer Source,386.5,6,0.47,284.85,7
CA-2023-1966,2023-11-28,Standard Class,Daniel Richardson,Consumer,South,Office Supplies,Paper,Paper Rock,883.02,5,0.19,161.22,11
CA-2024-1967,2023-02-17,Second Class,Katie Sanders,Corporate,West,Technology,Laptop,Laptop Pretty,236.11,9,0.05,171.05,2
CA-2024-1968,2023-05-21,Standard Class,Mrs. Alyssa Wilson,Home Office,Central,Furniture,Table,Table Detail,508.55,6,0.25,135.47,5
CA-2024-1969,2024-04-07,Second Class,Connie Jensen,Corporate,Central,Furniture,Chair,Chair News,497.63,7,0.14,225.04,4
CA-2024-1970,2023-10-24,Standard Class,Edwin Chapman,Corporate,South,Office Supplies,Paper,Paper Hospital,209.69,4,0.5,237.48,10
CA-2023-1971,2024-03-15,Standard Class,Lindsey Austin,Consumer,West,Furniture,Sofa,Sofa Yes,968.88,2,0.34,44.24,3
CA-2024-1972,2024-01-28,First Class,Michael Rubio,Consumer,South,Office Supplies,Binder,Binder Shake,479.13,6,0.09,240.92,1
CA-2025-1973,2023-03-09,Second Class,Seth Price,Corporate,West,Office Supplies,Paper,Paper Have,842.83,4,0.03,265.13,3
CA-2025-1974,2023-02-08,Second Class,Allison Krause,Corporate,East,Furniture,Chair,Chair Truth,662.37,10,0.0,229.33,2
CA-2023-1975,2023-08-10,Second Class,Kimberly Monroe,Corporate,East,Office Supplies,Paper,Paper Need,337.27,9,0.3,235.23,8
CA-2024-1976,2024-09-26,Second Class,Gina Pittman,Corporate,East,Furniture,Table,Table Reveal,574.22,2,0.4,60.41,9
CA-2023-1977,2023-09-07,Standard Class,Ryan Rogers,Corporate,South,Office Supplies,Storage,Storage Plant,952.77,10,0.04,78.57,9
CA-2025-1978,2023-11-20,First Class,Eric Davis,Corporate,Central,Furniture,Bookcase,Bookcase Election,694.0,9,0.4,209.84,11
CA-2024-1979,2024-09-26,First Class,Terri Watson,Home Office,West,Office Supplies,Storage,Storage Fact,40.38,7,0.16,277.76,9
CA-2024-1980,2023-03-29,First Class,Benjamin Wright,Consumer,West,Office Supplies,Paper,Paper Be,821.18,6,0.2,89.09,3
CA-2025-1981,2023-07-31,Second Class,Benjamin Cochran,Home Office,Central,Office Supplies,Binder,Binder Recent,697.16,3,0.1,1.77,7
CA-2023-1982,2024-06-22,First Class,Amanda Nguyen,Home Office,South,Office Supplies,Storage,Storage Reveal,156.72,1,0.5,298.78,6
CA-2025-1983,2023-03-03,Second Class,Edward Welch,Home Office,South,Technology,Printer,Printer Determine,245.3,2,0.05,57.52,3
CA-2025-1984,2023-06-16,First Class,Jonathan Carr,Consumer,South,Furniture,Sofa,Sofa Read,172.01,9,0.25,74.05,6
CA-2025-1985,2023-03-16,First Class,Steven Peterson,Consumer,Central,Furniture,Chair,Chair Vote,138.92,10,0.49,28.49,3
CA-2025-1986,2023-09-25,Second Class,Richard Graham,Consumer,South,Office Supplies,Binder,Binder Space,744.6,7,0.29,121.28,9
CA-2025-1987,2023-09-24,Second Class,Robert Wyatt,Consumer,West,Furniture,Chair,Chair Pull,484.6,9,0.35,114.44,9
CA-2025-1988,2023-12-05,Second Class,James Brooks,Corporate,West,Office Supplies,Paper,Paper Increase,868.44,6,0.11,284.76,12
CA-2024-1989,2023-02-20,First Class,Kevin Vega,Consumer,East,Office Supplies,Binder,Binder State,337.43,9,0.35,187.46,2
CA-2024-1990,2023-04-06,Second Class,Emily Sanchez,Corporate,West,Office Supplies,Storage,Storage Wide,101.88,5,0.32,146.66,4
CA-2025-1991,2023-06-29,Second Class,Stephen Bernard,Home Office,Central,Office Supplies,Paper,Paper Shake,636.0,5,0.35,17.33,6
CA-2024-1992,2024-11-26,Standard Class,Andrew Hanson,Consumer,West,Technology,Monitor,Monitor Compare,849.79,7,0.42,176.9,11
CA-2023-1993,2023-09-11,Standard Class,Amy Francis,Consumer,South,Office Supplies,Binder,Binder Address,890.44,8,0.36,284.82,9
CA-2024-1994,2023-09-03,Standard Class,Cameron Johnson,Home Office,South,Furniture,Chair,Chair Bag,476.17,10,0.02,269.26,9
CA-2024-1995,2023-06-12,First Class,Kylie Little,Consumer,West,Technology,Printer,Printer Together,888.82,9,0.13,58.99,6
CA-2025-1996,2023-03-30,Second Class,Dr. Sharon Watson,Home Office,Central,Furniture,Chair,Chair Available,369.42,9,0.41,37.09,3
CA-2024-1997,2024-10-02,Standard Class,Christina Joseph,Consumer,West,Technology,Monitor,Monitor About,153.79,9,0.46,198.15,10
CA-2025-1998,2023-07-31,Second Class,Valerie Gonzalez,Consumer,West,Office Supplies,Paper,Paper Stage,580.52,10,0.42,-4.68,7
CA-2025-1999,2024-10-11,Standard Class,James Ramirez,Corporate,Central,Technology,Phone,Phone Guy,922.66,4,0.11,-35.96,10
CA-2024-2000,2023-05-22,Standard Class,Lisa Williams,Home Office,West,Technology,Monitor,Monitor Indicate,734.0,1,0.43,116.67,5
